GEOID,NAME,KWH_TOT_SQ,THRMS_TOT_,TOT_POP,AVGBLDGAGE
170312210002012,Block 2012,11045.0,13227.0,91.0,106.4000015
170312410001001,Block 1001,0.0,0.0,0.0,0.0
170312517001004,Block 1004,0.0,0.0,0.0,0.0
170311611002003,Block 2003,1476.0,1476.0,105.0,0.0
170312518003009,Block 3009,0.0,69800.0,0.0,54.0
170310706001012,Block 1012,7842.0,7842.0,29.0,15.0
170310621003012,Block 3012,39600.0,39600.0,254.0,93.3300018
170311510012005,Block 2005,17885.0,20136.0,115.0,65.6699982
170312212001000,Block 1000,12217.0,12217.0,0.0,69.6699982
170310703001029,Block 1029,9277.0,9277.0,87.0,114.0
170318326001002,Block 1002,59147.0,61547.0,80.0,83.1699982
170312312003008,Block 3008,17696.0,14990.0,65.0,71.0
170311608001009,Block 1009,3504.0,3504.0,115.0,0.0
170312511001007,Block 1007,3649.0,3649.0,86.0,0.0
170312412002006,Block 2006,25211.0,25211.0,11.0,0.0
170312108001002,Block 1002,10580.0,10580.0,150.0,86.0
170318374002003,Block 2003,2622.0,2622.0,50.0,117.0
170312203001022,Block 1022,0.0,0.0,0.0,0.0
170312519002000,Block 2000,0.0,0.0,0.0,0.0
170310612001000,Block 1000,0.0,0.0,0.0,0.0
170312207012009,Block 2009,7288.0,7288.0,46.0,96.3300018
170311605023005,Block 3005,19341.0,19341.0,101.0,94.1699982
170318366002018,Block 2018,8604.0,8604.0,124.0,93.0
170318423001047,Block 1047,12737.0,12737.0,30.0,116.6699982
170312420001001,Block 1001,14540.0,14540.0,331.0,1.2
170312311001012,Block 1012,0.0,2466.0,106.0,96.0
170312107002018,Block 2018,1200.0,1200.0,87.0,89.0
170312522021007,Block 1007,0.0,0.0,0.0,0.0
170310321001003,Block 1003,86591.0,86591.0,463.0,87.0
170312606001002,Block 1002,2352.0,2352.0,169.0,106.0
170312206023007,Block 3007,0.0,2632.0,25.0,0.0
170312515002014,Block 2014,3195.0,8510.0,15.0,74.0
170312603001028,Block 1028,26102.0,26102.0,64.0,30.6000004
170312307002001,Block 2001,0.0,0.0,0.0,0.0
170310804001004,Block 1004,6821.0,6821.0,95.0,2.6700001
170311608001003,Block 1003,28120.0,28120.0,104.0,98.2900009
170318380001002,Block 1002,16180.0,16180.0,66.0,6.0
170318320001009,Block 1009,0.0,0.0,0.0,0.0
170310609003001,Block 3001,111860.0,111860.0,192.0,37.0
170318421001006,Block 1006,17222.0,19196.0,75.0,90.1999969
170310507001013,Block 1013,0.0,0.0,0.0,0.0
170311611002015,Block 2015,0.0,0.0,0.0,0.0
170318331003026,Block 3026,50480.0,61349.0,6.0,78.75
170312311001003,Block 1003,6165.0,6165.0,79.0,96.0
170311510023003,Block 3003,0.0,2830.0,191.0,84.0
170318321003002,Block 3002,15744.0,14287.0,82.0,93.0
170310704002001,Block 2001,8602.0,0.0,73.0,19.0
170312430002012,Block 2012,1892.0,1892.0,79.0,119.0
170310602001011,Block 1011,7146.0,7146.0,191.0,45.0
170318378002002,Block 2002,0.0,0.0,0.0,0.0
170310502001017,Block 1017,5286.0,2684.0,31.0,112.3300018
170318367002013,Block 2013,7376.0,7376.0,89.0,7.0
170312106013013,Block 3013,14458.0,14458.0,75.0,88.4300003
170310629003015,Block 3015,6324.0,6324.0,69.0,99.0
170318422001001,Block 1001,0.0,0.0,0.0,0.0
170312414004020,Block 4020,1600.0,1600.0,81.0,81.0
170310629003018,Block 3018,7028.0,9391.0,33.0,115.75
170312405001022,Block 1022,10356.0,10356.0,51.0,60.5
170310502002034,Block 2034,7500.0,8800.0,87.0,102.0
170318378002001,Block 2001,0.0,0.0,0.0,0.0
170311910002009,Block 2009,1500.0,1500.0,72.0,81.0
170312424001015,Block 1015,9202.0,9202.0,61.0,96.0
170312312002006,Block 2006,16043.0,15121.0,52.0,94.3799973
170312425002004,Block 2004,9038.0,1900.0,51.0,81.0
170311911004011,Block 4011,11307.0,13541.0,135.0,83.2900009
170312432002010,Block 2010,42600.0,19400.0,10.0,80.5
170318422001023,Block 1023,0.0,0.0,0.0,0.0
170312205001013,Block 1013,0.0,0.0,0.0,0.0
170312414003009,Block 3009,8566.0,3652.0,7.0,49.6699982
170310502002014,Block 2014,25656.0,28764.0,55.0,81.4000015
170318317001056,Block 1056,30293.0,30293.0,127.0,82.0
170318312002007,Block 2007,14231.0,14231.0,90.0,87.5699997
170312502001022,Block 1022,0.0,0.0,0.0,0.0
170311608005011,Block 5011,5491.0,5491.0,106.0,0.0
170311910001012,Block 1012,3996.0,3996.0,108.0,89.5
170312801002010,Block 2010,0.0,0.0,0.0,0.0
170318309001036,Block 1036,12440.0,15950.0,42.0,107.0999985
170311613003012,Block 3012,5065.0,5065.0,29.0,0.0
170312406001011,Block 1011,13551.0,13551.0,90.0,119.4300003
170318366002023,Block 2023,0.0,0.0,0.0,0.0
170312408001003,Block 1003,3862.0,3862.0,59.0,121.0
170312431002019,Block 2019,0.0,0.0,0.0,0.0
170312411001019,Block 1019,8484.0,8484.0,0.0,100.0
170311611002020,Block 2020,0.0,0.0,0.0,0.0
170312433002010,Block 2010,2792.0,8792.0,62.0,30.3299999
170310711002013,Block 2013,35699.0,46793.0,135.0,95.0999985
170311605021000,Block 1000,22510.0,17944.0,126.0,101.5500031
170311608005005,Block 5005,26866.0,26866.0,73.0,80.0
170318367002048,Block 2048,0.0,0.0,0.0,0.0
170312433002024,Block 2024,0.0,0.0,0.0,0.0
170312312003012,Block 3012,0.0,3758.0,4.0,0.0
170312422001017,Block 1017,1176.0,1176.0,127.0,4.0
170312519001013,Block 1013,12083.0,12083.0,75.0,82.0
170310513001002,Block 1002,1300.0,0.0,0.0,113.0
170312301001026,Block 1026,13620.0,13620.0,6.0,55.5
170310630001008,Block 1008,4500.0,0.0,44.0,129.0
170312423001016,Block 1016,16762.0,16465.0,29.0,114.8300018
170311508003013,Block 3013,8164.0,4029.0,77.0,37.0
170312517001000,Block 1000,0.0,0.0,0.0,0.0
170318330002048,Block 2048,0.0,0.0,0.0,0.0
170318437002007,Block 2007,2124.0,0.0,5.0,119.0
170311603001008,Block 1008,18615.0,18615.0,140.0,30.3299999
170312406001018,Block 1018,15317.0,15317.0,0.0,109.0
170312427001005,Block 1005,1319.0,1319.0,130.0,0.0
170312207021003,Block 1003,3184.0,3184.0,78.0,105.0
170310615001017,Block 1017,20434.0,20434.0,113.0,80.0
170312305002013,Block 2013,17705.0,17705.0,86.0,79.0
170310604003014,Block 3014,5479.0,5479.0,32.0,104.0
170310623001003,Block 1003,20973.0,20973.0,38.0,88.5699997
170318423002009,Block 2009,0.0,0.0,0.0,0.0
170312214003008,Block 3008,33625.0,8262.0,96.0,83.5
170318326001003,Block 1003,32706.0,39664.0,42.0,28.0
170312302001001,Block 1001,8565.0,8565.0,161.0,5.0
170311910002012,Block 2012,2700.0,3018.0,91.0,62.5
170312216001020,Block 1020,20461.0,19033.0,57.0,85.7099991
170311910002020,Block 2020,0.0,0.0,0.0,0.0
170318310002003,Block 2003,5472.0,3712.0,31.0,59.5
170312518002008,Block 2008,27953.0,30909.0,115.0,76.0
170318326003008,Block 3008,19941.0,16133.0,164.0,63.3300018
170318423002037,Block 2037,39223.0,0.0,0.0,0.0
170310703002009,Block 2009,8242.0,8242.0,66.0,125.0
170312101003007,Block 3007,0.0,2144.0,31.0,48.0
170310514001012,Block 1012,18151.0,23941.0,116.0,92.9000015
170318367002041,Block 2041,5883.0,5883.0,1.0,126.6699982
170312307003018,Block 3018,17200.0,17200.0,92.0,107.0
170318374001010,Block 1010,1532.0,1532.0,98.0,6.0
170312305001011,Block 1011,0.0,0.0,0.0,0.0
170311613002013,Block 2013,57919.0,28914.0,214.0,83.0
170310629002007,Block 2007,2459.0,2459.0,72.0,0.0
170318313001031,Block 1031,0.0,2610.0,19.0,0.0
170318309001035,Block 1035,0.0,0.0,0.0,0.0
170311603001011,Block 1011,38358.0,20592.0,108.0,54.6699982
170311507002014,Block 2014,7047.0,7047.0,93.0,81.0
170312422001003,Block 1003,6979.0,6979.0,26.0,119.0
170310631002007,Block 2007,10611.0,10611.0,146.0,103.0
170310603001014,Block 1014,2212.0,2212.0,57.0,104.0
170311502003006,Block 3006,2704.0,2704.0,104.0,93.0
170311502002032,Block 2032,0.0,0.0,0.0,0.0
170312429001007,Block 1007,2348.0,2348.0,65.0,89.0
170312518001000,Block 1000,7515.0,7515.0,102.0,84.0
170312608001002,Block 1002,2890.0,2890.0,115.0,0.0
170310321001000,Block 1000,57137.0,57137.0,586.0,95.75
170312423001017,Block 1017,876.0,876.0,42.0,0.0
170318330001023,Block 1023,11992.0,11992.0,26.0,103.5
170312412001003,Block 1003,9081.0,9081.0,77.0,111.0
170312004023009,Block 3009,10315.0,10315.0,116.0,106.4000015
170310506002008,Block 2008,11803.0,11803.0,58.0,57.0
170311503003003,Block 3003,8046.0,8046.0,108.0,15.5
170310621001007,Block 1007,7992.0,7992.0,168.0,4.0
170310604001015,Block 1015,2173.0,5121.0,131.0,69.0
170312427001011,Block 1011,2826.0,2826.0,132.0,0.0
170311612002021,Block 2021,9098.0,9376.0,13.0,58.6699982
170312518002004,Block 2004,10412.0,10412.0,2.0,107.0
170312425001012,Block 1012,26232.0,26232.0,75.0,101.0
170318330002058,Block 2058,0.0,0.0,0.0,0.0
170312306004015,Block 4015,0.0,0.0,0.0,0.0
170311902002001,Block 2001,35610.0,35610.0,87.0,89.3600006
170312002002006,Block 2006,35738.0,35738.0,70.0,92.25
170311903002011,Block 2011,12518.0,12518.0,92.0,70.4000015
170310804003003,Block 3003,57735.0,57735.0,21.0,61.0
170318323001008,Block 1008,41264.0,41264.0,97.0,20.6700001
170311903001009,Block 1009,7973.0,7973.0,50.0,26.0
170310603001009,Block 1009,24705.0,24705.0,32.0,110.0
170310624001006,Block 1006,15568.0,15568.0,141.0,0.0
170318423002052,Block 2052,0.0,0.0,0.0,0.0
170311605022017,Block 2017,0.0,0.0,0.0,0.0
170312002003001,Block 3001,13758.0,13758.0,111.0,94.1699982
170318309001042,Block 1042,0.0,0.0,0.0,0.0
170318324001004,Block 1004,5142.0,5142.0,83.0,81.0
170312206021005,Block 1005,71674.0,71674.0,131.0,83.0
170318423002049,Block 2049,5699.0,5699.0,5.0,146.0
170312511002002,Block 2002,14805.0,14805.0,100.0,85.3799973
170312426001007,Block 1007,1851.0,1851.0,24.0,101.0
170312435002038,Block 2038,48805.0,56017.0,113.0,6.8000002
170312212002012,Block 2012,14332.0,14332.0,236.0,83.0
170312101002015,Block 2015,5104.0,5104.0,78.0,0.0
170318367001019,Block 1019,7022.0,7022.0,116.0,104.3300018
170311608005001,Block 5001,7126.0,7126.0,27.0,50.0
170312214002002,Block 2002,7100.0,7100.0,0.0,69.5
170310632003008,Block 3008,0.0,0.0,0.0,0.0
170310621002005,Block 2005,3939.0,3939.0,134.0,114.0
170312604001039,Block 1039,0.0,0.0,0.0,0.0
170312307004008,Block 4008,5872.0,5872.0,118.0,0.0
170312412001012,Block 1012,26321.0,26014.0,81.0,49.9199982
170310612001016,Block 1016,7423.0,7423.0,98.0,45.5
170312819003002,Block 3002,0.0,0.0,0.0,0.0
170312518005013,Block 5013,2460.0,0.0,121.0,97.0
170311608003005,Block 3005,2400.0,2400.0,85.0,0.0
170312003001013,Block 1013,2082.0,2082.0,80.0,98.0
170318378001002,Block 1002,85635.0,85635.0,0.0,40.5
170312105012019,Block 2019,8876.0,3377.0,12.0,18.3299999
170318423001022,Block 1022,0.0,0.0,0.0,0.0
170318331001007,Block 1007,27132.0,36003.0,183.0,38.3300018
170318331001008,Block 1008,0.0,0.0,0.0,0.0
170312211003002,Block 3002,10219.0,10219.0,37.0,95.0
170312228001009,Block 1009,18907.0,22953.0,135.0,70.0
170310603002021,Block 2021,13800.0,15879.0,56.0,58.25
170312215001005,Block 1005,1928.0,1928.0,22.0,94.0
170312405001027,Block 1027,11000.0,11000.0,100.0,84.0
170310611001003,Block 1003,0.0,0.0,0.0,0.0
170312002003007,Block 3007,0.0,0.0,0.0,0.0
170312416001003,Block 1003,6850.0,19312.0,30.0,38.6699982
170318313001015,Block 1015,22000.0,22000.0,0.0,78.5
170312512002009,Block 2009,6290.0,6290.0,63.0,58.5
170312511004005,Block 4005,9465.0,4437.0,154.0,41.0
170318317001028,Block 1028,9176.0,9176.0,56.0,26.5
170312315006027,Block 6027,10434.0,5108.0,50.0,96.0
170318421005012,Block 5012,75600.0,121600.0,0.0,49.0
170310512001004,Block 1004,44123.0,46207.0,98.0,91.9400024
170318322002022,Block 2022,3400.0,3400.0,27.0,114.0
170318324002010,Block 2010,30893.0,29979.0,169.0,79.5
170312518001001,Block 1001,2756.0,5216.0,20.0,94.5
170318421006010,Block 6010,44662.0,39276.0,116.0,81.9300003
170310710001001,Block 1001,0.0,0.0,0.0,0.0
170312512004019,Block 4019,0.0,0.0,0.0,0.0
170310632005000,Block 5000,177507.0,177507.0,167.0,18.0
170310506002005,Block 2005,13456.0,13456.0,33.0,89.0
170310818001001,Block 1001,0.0,48648.0,19.0,19.5
170312315006034,Block 6034,11619.0,11619.0,55.0,81.0
170310703001008,Block 1008,17865.0,17865.0,72.0,57.5
170310511001025,Block 1025,13204.0,15580.0,34.0,102.5699997
170311607005008,Block 5008,19920.0,19920.0,119.0,103.3300018
170318321002003,Block 2003,16392.0,16392.0,97.0,99.0
170318371002002,Block 2002,174596.0,185596.0,4.0,51.4000015
170318423001016,Block 1016,21815.0,0.0,17.0,31.5
170311608005017,Block 5017,16776.0,18432.0,129.0,97.5500031
170318391001051,Block 1051,0.0,0.0,0.0,0.0
170312227002002,Block 2002,9611.0,16364.0,62.0,81.8300018
170312411002012,Block 2012,5259.0,5259.0,129.0,2.0
170312108001017,Block 1017,0.0,0.0,0.0,0.0
170312227002001,Block 2001,1500.0,1500.0,45.0,120.0
170312517001030,Block 1030,3624.0,4824.0,72.0,116.0
170311903004021,Block 4021,5026.0,5026.0,49.0,0.0
170312801001003,Block 1003,0.0,0.0,0.0,0.0
170312206025009,Block 5009,18346.0,18346.0,89.0,103.8799973
170311611001008,Block 1008,14734.0,14734.0,34.0,87.6699982
170312205002002,Block 2002,0.0,0.0,0.0,0.0
170310718001006,Block 1006,11986.0,11986.0,167.0,2.0
170311611002013,Block 2013,5130.0,5130.0,31.0,92.0
170310714001000,Block 1000,4350.0,4350.0,109.0,121.5
170311612001009,Block 1009,0.0,0.0,0.0,0.0
170312207013008,Block 3008,2560.0,2560.0,134.0,95.0
170310513001020,Block 1020,3722.0,3722.0,55.0,2.0
170311609002011,Block 2011,16239.0,16239.0,22.0,98.8899994
170312516002010,Block 2010,8445.0,8445.0,73.0,118.5
170312302001017,Block 1017,0.0,0.0,0.0,0.0
170312402001011,Block 1011,7111.0,7111.0,19.0,117.75
170312428001002,Block 1002,16776.0,41183.0,67.0,13.6000004
170312004021017,Block 1017,10530.0,10530.0,40.0,0.0
170318323001072,Block 1072,0.0,0.0,0.0,0.0
170312510001015,Block 1015,20736.0,20736.0,110.0,87.5
170312522024000,Block 4000,47074.0,47074.0,12.0,32.75
170312423001026,Block 1026,27459.0,27459.0,41.0,107.1100006
170312428001018,Block 1018,5841.0,5841.0,78.0,55.0
170311908001002,Block 1002,8738.0,2600.0,49.0,58.3300018
170311502005008,Block 5008,2609.0,0.0,71.0,0.0
170310505004010,Block 4010,3176.0,3176.0,77.0,109.0
170311613004006,Block 4006,1200.0,0.0,24.0,83.0
170312426004000,Block 4000,1201.0,1201.0,33.0,4.0
170312227001007,Block 1007,4409.0,4409.0,131.0,0.0
170318323001037,Block 1037,0.0,0.0,0.0,0.0
170312427001019,Block 1019,9850.0,9850.0,3.0,95.5
170310818002019,Block 2019,535496.0,340825.0,1.0,61.0
170311606013010,Block 3010,3796.0,3796.0,64.0,46.5
170311902002007,Block 2007,1998.0,1998.0,92.0,96.0
170318437001008,Block 1008,29965.0,27339.0,79.0,66.0
170312004022000,Block 2000,3045.0,3045.0,149.0,105.0
170312309002011,Block 2011,0.0,7590.0,101.0,87.0
170312801001027,Block 1027,0.0,0.0,0.0,0.0
170312421003003,Block 3003,9750.0,9750.0,36.0,57.0
170310818002037,Block 2037,80500.0,80500.0,0.0,90.0
170310502002043,Block 2043,5200.0,5200.0,10.0,68.5
170318311003014,Block 3014,4273.0,4273.0,54.0,0.0
170310715003012,Block 3012,0.0,0.0,0.0,0.0
170310711001000,Block 1000,0.0,0.0,0.0,0.0
170312511003000,Block 3000,11722.0,9532.0,83.0,100.4000015
170310628001009,Block 1009,3566.0,3566.0,74.0,0.0
170311605021004,Block 1004,7399.0,7399.0,93.0,108.0
170312203001017,Block 1017,15318.0,15318.0,52.0,2.0
170312306005004,Block 5004,2462.0,6822.0,177.0,48.0
170312307003001,Block 3001,3268.0,3268.0,122.0,0.0
170312420002003,Block 2003,4252.0,4252.0,24.0,42.3300018
170311611002018,Block 2018,0.0,0.0,0.0,0.0
170310626001000,Block 1000,39919.0,31200.0,263.0,76.3300018
170318423001097,Block 1097,0.0,0.0,0.0,0.0
170318311003008,Block 3008,4695.0,4695.0,56.0,0.0
170318311002006,Block 2006,4650.0,4650.0,138.0,83.0
170312522011001,Block 1001,5598.0,5598.0,70.0,0.0
170310611001008,Block 1008,11218.0,11218.0,178.0,12.0
170312225001013,Block 1013,2681.0,2681.0,103.0,121.0
170312312002003,Block 2003,20626.0,20626.0,84.0,92.75
170312507002008,Block 2008,14472.0,14472.0,92.0,84.0
170312101003010,Block 3010,15964.0,15964.0,67.0,94.6999969
170312303001010,Block 1010,3775.0,5875.0,35.0,57.0
170318322003010,Block 3010,9136.0,9136.0,62.0,116.5
170310703002005,Block 2005,11443.0,16420.0,46.0,41.3300018
170312206025013,Block 5013,13656.0,15606.0,99.0,107.25
170312108001007,Block 1007,6006.0,6006.0,41.0,94.3300018
170312304002004,Block 2004,11000.0,11000.0,67.0,95.0
170312002003008,Block 3008,12004.0,12004.0,133.0,90.0
170318322002033,Block 2033,2470.0,2470.0,60.0,98.0
170312430001000,Block 1000,63287.0,57583.0,19.0,0.6
170318331003003,Block 3003,0.0,0.0,0.0,0.0
170312502002002,Block 2002,13647.0,13647.0,100.0,82.8000031
170311911004004,Block 4004,7308.0,10012.0,111.0,93.0
170312203001024,Block 1024,0.0,0.0,0.0,0.0
170312503001013,Block 1013,52376.0,52376.0,0.0,38.6699982
170312205001012,Block 1012,5289.0,5289.0,95.0,0.0
170312402001024,Block 1024,13323.0,13323.0,20.0,7.0
170311602003007,Block 3007,0.0,0.0,0.0,0.0
170312432002006,Block 2006,6410.0,6410.0,19.0,118.6699982
170318319001019,Block 1019,25172.0,25172.0,96.0,106.1100006
170310702003004,Block 3004,10355.0,5147.0,36.0,41.0
170318367002026,Block 2026,0.0,0.0,0.0,0.0
170312502002012,Block 2012,3821.0,3020.0,100.0,81.0
170312215001028,Block 1028,10188.0,10188.0,0.0,108.4000015
170310612001019,Block 1019,1200.0,1200.0,72.0,109.0
170312429002008,Block 2008,12600.0,13600.0,62.0,82.0
170312207013007,Block 3007,4429.0,4429.0,129.0,95.0
170312105021015,Block 1015,1500.0,1500.0,131.0,115.0
170318367002037,Block 2037,0.0,0.0,0.0,0.0
170310803002004,Block 2004,2578.0,2578.0,73.0,124.0
170312415003003,Block 3003,143963.0,133488.0,96.0,76.0
170311602003009,Block 3009,35762.0,20500.0,105.0,13.6700001
170312001002015,Block 2015,3286.0,3286.0,109.0,0.0
170310603002018,Block 2018,6800.0,6800.0,0.0,102.5
170311602004011,Block 4011,11824.0,9680.0,23.0,110.0
170310314001001,Block 1001,68361.0,68361.0,1194.0,88.5
170310502002021,Block 2021,14226.0,15892.0,51.0,100.5
170310633024001,Block 4001,19980.0,8528.0,132.0,0.0
170318423002002,Block 2002,9687.0,9687.0,8.0,49.3300018
170312215001009,Block 1009,2288.0,2288.0,30.0,103.0
170312302001009,Block 1009,24600.0,23400.0,102.0,60.0
170318422001018,Block 1018,0.0,0.0,0.0,0.0
170312433002000,Block 2000,2838.0,2838.0,80.0,0.0
170318374001013,Block 1013,24392.0,26548.0,56.0,104.7300034
170312429001013,Block 1013,1400.0,1400.0,126.0,103.0
170312315002013,Block 2013,0.0,0.0,0.0,0.0
170318326002022,Block 2022,25932.0,28272.0,29.0,100.0999985
170318317001011,Block 1011,0.0,0.0,0.0,0.0
170312104001011,Block 1011,0.0,1335.0,168.0,88.0
170310631001003,Block 1003,52014.0,52014.0,26.0,0.0
170312108001021,Block 1021,0.0,0.0,0.0,0.0
170318330001043,Block 1043,25395.0,18829.0,1.0,23.0
170312002003003,Block 3003,6559.0,6559.0,77.0,57.5
170318421006011,Block 6011,0.0,0.0,0.0,0.0
170312107002011,Block 2011,5637.0,2040.0,53.0,108.5
170312315001002,Block 1002,2126.0,0.0,97.0,0.0
170312216001033,Block 1033,17929.0,15969.0,52.0,113.9000015
170312511003004,Block 3004,9087.0,7281.0,89.0,93.0
170311502003010,Block 3010,12544.0,12544.0,45.0,85.8300018
170311607004013,Block 4013,13404.0,15720.0,90.0,73.7099991
170312206023012,Block 3012,58137.0,38720.0,175.0,85.0
170312435002021,Block 2021,28714.0,28714.0,39.0,74.5
170311908001000,Block 1000,8445.0,8445.0,0.0,20.0
170310604001007,Block 1007,14230.0,14230.0,37.0,12.0
170318367001035,Block 1035,0.0,0.0,0.0,0.0
170312307003003,Block 3003,8618.0,5876.0,69.0,69.0
170310626001024,Block 1024,2200.0,2200.0,12.0,109.0
170312315002015,Block 2015,9210.0,9210.0,22.0,95.6699982
170312222001008,Block 1008,11553.0,12418.0,49.0,114.6299973
170312518003008,Block 3008,4772.0,10462.0,104.0,84.8000031
170310713001014,Block 1014,44926.0,41374.0,207.0,0.0
170312307004014,Block 4014,2240.0,2240.0,114.0,85.0
170312001001009,Block 1009,22410.0,22410.0,70.0,80.0500031
170312105021003,Block 1003,4548.0,4548.0,113.0,79.0
170312309003002,Block 3002,13662.0,8683.0,96.0,79.0
170310628002012,Block 2012,24199.0,32354.0,86.0,107.8000031
170312435001025,Block 1025,8200.0,8926.0,110.0,81.3300018
170312307003027,Block 3027,3186.0,3186.0,13.0,111.0
170312214001012,Block 1012,8906.0,10896.0,15.0,82.75
170310621002000,Block 2000,8790.0,8790.0,69.0,57.0
170310505001000,Block 1000,18630.0,18630.0,39.0,54.5
170310507001019,Block 1019,1400.0,1400.0,117.0,119.0
170312413001019,Block 1019,5262.0,5262.0,20.0,119.0
170310818003004,Block 3004,0.0,0.0,0.0,0.0
170312222001023,Block 1023,5796.0,5796.0,20.0,114.0
170310505001010,Block 1010,47421.0,45439.0,95.0,84.7900009
170318330001066,Block 1066,64500.0,64500.0,117.0,103.5
170318310002021,Block 2021,16714.0,16714.0,16.0,75.8799973
170311510022020,Block 2020,9972.0,9972.0,89.0,86.0
170312515002007,Block 2007,2096.0,2096.0,0.0,111.0
170312210002015,Block 2015,18031.0,18031.0,63.0,93.3300018
170310509001023,Block 1023,4200.0,4200.0,49.0,79.0
170312205001006,Block 1006,4662.0,4662.0,62.0,100.0
170310610001004,Block 1004,9591.0,1100.0,107.0,49.5
170318369002005,Block 2005,0.0,0.0,0.0,0.0
170312204002003,Block 2003,5675.0,5675.0,58.0,0.0
170312607001002,Block 1002,0.0,0.0,0.0,0.0
170310711001009,Block 1009,41966.0,41966.0,27.0,120.8000031
170312306005001,Block 5001,29375.0,29375.0,111.0,84.4599991
170312312005016,Block 5016,12232.0,10434.0,54.0,99.0
170311901001017,Block 1017,30693.0,22961.0,0.0,38.7999992
170318423002040,Block 2040,1024118.0,1025033.0,533.0,3.3299999
170312001002009,Block 2009,24924.0,26181.0,96.0,80.5
170312109001023,Block 1023,0.0,0.0,0.0,0.0
170318330002105,Block 2105,0.0,0.0,0.0,0.0
170312203001014,Block 1014,0.0,0.0,0.0,0.0
170312408002002,Block 2002,19524.0,26781.0,91.0,76.2900009
170310612001003,Block 1003,82107.0,82107.0,173.0,98.4800034
170310818002032,Block 2032,36900.0,36900.0,0.0,21.0
170312002004013,Block 4013,3132.0,3132.0,142.0,85.0
170310601003002,Block 3002,9121.0,9121.0,187.0,0.0
170310702001003,Block 1003,14474.0,14474.0,130.0,110.6699982
170312107001004,Block 1004,6768.0,6768.0,113.0,114.0
170310717002001,Block 2001,9367.0,118744.0,238.0,0.0
170318378002009,Block 2009,0.0,0.0,0.0,0.0
170310632005001,Block 5001,7849.0,0.0,97.0,0.0
170311602004007,Block 4007,116500.0,72600.0,0.0,65.0
170311508001004,Block 1004,16650.0,16650.0,70.0,83.2900009
170312309002014,Block 2014,14599.0,14599.0,125.0,27.5
170318366001009,Block 1009,0.0,0.0,0.0,0.0
170311609001006,Block 1006,0.0,0.0,0.0,0.0
170312415003007,Block 3007,10456.0,10456.0,29.0,111.25
170310630001000,Block 1000,197365.0,24380.0,0.0,31.6700001
170310716001010,Block 1010,10399.0,10678.0,126.0,64.5
170312511004010,Block 4010,29314.0,27118.0,112.0,91.8499985
170312409001023,Block 1023,0.0,0.0,0.0,0.0
170312315006024,Block 6024,0.0,0.0,0.0,0.0
170311606022007,Block 2007,13458.0,14864.0,74.0,95.75
170310818002048,Block 2048,0.0,0.0,0.0,0.0
170310604002002,Block 2002,10798.0,10798.0,52.0,114.0
170312405001014,Block 1014,4615.0,4615.0,83.0,6.0
170310630001007,Block 1007,12218.0,12218.0,181.0,2.6700001
170312422001027,Block 1027,25284.0,27972.0,69.0,117.9100037
170312309002019,Block 2019,3901.0,3901.0,112.0,0.0
170312502001021,Block 1021,3624.0,3624.0,66.0,0.0
170310704001014,Block 1014,16135.0,12052.0,87.0,126.8000031
170318381002005,Block 2005,0.0,0.0,0.0,0.0
170312211003004,Block 3004,0.0,4250.0,58.0,0.0
170310818002049,Block 2049,0.0,0.0,0.0,0.0
170318367002012,Block 2012,8405.0,8405.0,41.0,108.4000015
170311908003011,Block 3011,2900.0,2900.0,5.0,88.0
170312430001004,Block 1004,40289.0,41209.0,95.0,89.2699966
170312425002000,Block 2000,8796.0,5168.0,102.0,72.3300018
170318330002099,Block 2099,28539.0,28539.0,54.0,68.0
170312204002016,Block 2016,10785.0,10785.0,34.0,95.0
170310713002012,Block 2012,3011.0,0.0,88.0,129.0
170312517001031,Block 1031,900.0,900.0,64.0,116.0
170310818001016,Block 1016,532077.0,517059.0,444.0,32.0
170311604002026,Block 2026,18000.0,13600.0,131.0,79.6699982
170312312002014,Block 2014,3202.0,7002.0,28.0,93.5
170310633013001,Block 3001,14041.0,19264.0,356.0,0.0
170311608004005,Block 4005,76197.0,69176.0,12.0,64.3799973
170312213001011,Block 1011,3978.0,3978.0,210.0,125.0
170318323001020,Block 1020,0.0,0.0,0.0,0.0
170312312005002,Block 5002,6475.0,6475.0,117.0,96.0
170311608004002,Block 4002,2082.0,2082.0,139.0,105.0
170312433001008,Block 1008,672.0,13179.0,78.0,63.0
170312104002005,Block 2005,7235.0,0.0,183.0,83.0
170312420003002,Block 3002,21766.0,21766.0,83.0,41.5
170311613002012,Block 2012,18880.0,12797.0,0.0,97.0
170311911002010,Block 2010,5057.0,5057.0,119.0,0.0
170318330002110,Block 2110,24046.0,24046.0,13.0,114.3300018
170312315006020,Block 6020,5010.0,5010.0,62.0,61.5
170312521024001,Block 4001,9270.0,15726.0,35.0,38.3300018
170318422001068,Block 1068,0.0,0.0,0.0,0.0
170311908004000,Block 4000,11138.0,11138.0,87.0,71.75
170311604003016,Block 3016,9238.0,9238.0,6.0,0.0
170312101001002,Block 1002,0.0,0.0,0.0,0.0
170318309001005,Block 1005,45286.0,45286.0,91.0,1.0
170318367001033,Block 1033,0.0,0.0,0.0,0.0
170311911002008,Block 2008,15833.0,15833.0,114.0,67.8000031
170318378001011,Block 1011,0.0,0.0,0.0,0.0
